condition_id,work_mj_m3,polar_angle_rad,sigma11_mpa,sigma22_mpa
TS003,0.25,1.911135530933791,-56.424532187165674,159.33796350733425
TS003,0.25,1.9198621771937625,-57.66749959406025,158.44015297108916
TS003,0.25,1.928588823453734,-58.90158080549951,157.53943404865672
TS003,0.25,1.9373154697137058,-60.126907400582695,156.6359489631148
TS003,0.25,1.9460421159736774,-61.34361252825059,155.72983285729003
TS003,0.25,1.9547687622336491,-62.55183070167366,154.82121382683428
TS003,0.25,1.9634954084936207,-63.7516975990975,153.91021296804948
TS003,0.25,1.9722220547535925,-64.9433498714105,152.9969444390821
TS003,0.25,1.980948701013564,-66.12692495663089,152.08151553315884
TS003,0.25,1.9896753472735358,-67.3025609014519,151.164026762589
TS003,0.25,1.9984019935335073,-68.4703961899265,150.24457195231938
TS003,0.25,2.007128639793479,-69.63056957932488,149.3232383418846
TS003,0.25,2.0158552860534504,-70.78321994314987,148.4001066946614
TS003,0.25,2.0245819323134224,-71.92848612125675,147.47525141339577
TS003,0.25,2.033308578573394,-73.0665067769854,146.54874066103753
TS003,0.25,2.0420352248333655,-74.19742026118176,145.62063648597606
TS003,0.25,2.050761871093337,-75.32136448295634,144.69099495083998
TS003,0.25,2.059488517353309,-76.43847678700268,143.75986626407715
TS003,0.25,2.0682151636132806,-77.54889383727773,142.82729491359757
TS003,0.25,2.076941809873252,-78.6527515068286,141.89331980181527
TS003,0.25,2.0856684561332237,-79.75018477353304,140.95797438148458
TS003,0.25,2.0943951023931953,-80.84132762151097,140.02128679177835
TS003,0.25,2.1031217486531673,-81.92631294795322,139.08327999410756
TS003,0.25,2.111848394913139,-83.00527247510522,138.1439719072318
TS003,0.25,2.1205750411731104,-84.07833666714035,137.20337554125538
TS003,0.25,2.129301687433082,-85.14563465165047,136.26149913015044
TS003,0.25,2.138028333693054,-86.20729414548195,135.318346262488
TS003,0.25,2.1467549799530254,-87.26344138464249,134.3739160100985
TS003,0.25,2.155481626212997,-88.31420105800724,133.4282030544197
TS003,0.25,2.1642082724729685,-89.35969624455095,132.48119781032577
TS003,0.25,2.17293491873294,-90.40004835383898,131.53288654726137
TS003,0.25,2.181661564992912,-91.43537706951167,130.58325150753672
TS003,0.25,2.1903882112528836,-92.46580029550042,129.6322710216663
TS003,0.25,2.199114857512855,-93.49143410472108,128.6799196206602
TS003,0.25,2.2078415037728267,-94.51239268999248,127.72616814520127
TS003,0.25,2.2165681500327987,-95.52878831693623,126.77098385166249
TS003,0.25,2.2252947962927703,-96.54073127861905,125.81433051494095
TS003,0.25,2.234021442552742,-97.54832985170556,124.85616852810085
TS003,0.25,2.2427480888127134,-98.55169025389598,123.8964549988392
TS003,0.25,2.251474735072685,-99.55091660243043,122.93514384279945
TS003,0.25,2.260201381332657,-100.54611087344821,121.97218587377584
TS003,0.25,2.2689280275926285,-101.53737286199748,121.00752889086333
TS003,0.25,2.2776546738526,-102.52480014249913,120.04111776261992
TS003,0.25,2.2863813201125716,-103.50848802947351,119.07289450832042
TS003,0.25,2.2951079663725436,-104.48852953834852,118.1027983763895
TS003,0.25,2.303834612632515,-105.46501534617317,117.13076592011281
TS003,0.25,2.3125612588924866,-106.43803375206963,116.15673107073164
TS003,0.25,2.321287905152458,-107.40767063726209,115.18062520803674
TS003,0.25,2.3300145514124297,-108.37400942453024,114.20237722858171
TS003,0.25,2.3387411976724017,-109.3371310369423,113.22191361164546
TS003,0.25,2.3474678439323733,-110.29711385572823,112.23915848307728
TS003,0.25,2.356194490192345,-111.25403367716534,111.25403367716535
TS003,0.25,2.3649211364523164,-112.20796366835171,110.26645879667406
TS003,0.25,2.3736477827122884,-113.15897432175451,109.27635127120021
TS003,0.25,2.38237442897226,-114.10713340842659,108.2836264140045
TS003,0.25,2.3911010752322315,-115.05250592979405,107.28819747747573
TS003,0.25,2.399827721492203,-115.99515406792479,106.28997570739345
TS003,0.25,2.4085543677521746,-116.93513713419898,105.28887039615532
TS003,0.25,2.4172810140121466,-117.87251151630973,104.28478893514063
TS003,0.25,2.426007660272118,-118.807330623533,103.27763686638488
TS003,0.25,2.4347343065320897,-119.73964483021595,102.2673179337429
TS003,0.25,2.443460952792061,-120.66950141744262,101.2537341337224
TS003,0.25,2.452187599052033,-121.59694451284797,100.23678576617164
TS003,0.25,2.4609142453120048,-122.52201502856198,99.21637148500818
TS003,0.25,2.4696408915719763,-123.44475059727912,98.1923883491782
TS003,0.25,2.478367537831948,-124.36518550645997,97.16473187403874
